source,offer_id,url,title,company,location,published_date,contract_type,salary,query,description,category
france-travail-api,7505048,https://candidat.francetravail.fr/offres/recherche/detail/7505048,Data Scientist - Risque Crédit H/F,,59 - Lille,2026-01-07T05:26:41.000Z,CDI,,data scientist,"Notre client est un acteur majeur du Conseil en Services financiers, reconnu pour son expertise et son engagement en faveur de l'innovation et de la diversité. L'entreprise offre un environnement collaboratif, flexible et inclusif, favorisant le développement des compétences et la mobilité internationale. Basée à Lille, elle accompagne ses équipes dans des projets stratégiques à forte valeur ajoutée.En tant que Lead Data Analyst - Risques Crédit, vous intégrerez l'équipe quantitative à Lille pour contribuer à la robustesse des modèles de risque de crédit et à la transformation des pratiques dans le secteur Services financiers.
Missions principales :
Assurer la maintenance, le backtesting et le monitoring des modèles de risque de crédit pour des segments variés (Corporate, secteur public, financement de projet).
Réaliser des revues de modèles PD, LGD et ECL IFRS 9 sur différentes clientèles.
Participer à des projets de transformation en lien avec les équipes quantitatives des établissements financiers, ainsi qu'avec les autres métiers (Audit, Tech, Data, IA).
Collaborer au sein d'un réseau international pour partager les meilleures pratiques et contribuer à l'innovation.
Produire des analyses fiables et documentées pour garantir la conformité et la performance des modèles.
Type de contrat : CDI.
Localisation : Lille.
Avantages :
Télétravail flexible,
Carte titre-restaurant,
Remboursement transport à 75%,
Programmes de mobilité internationale,
Environnement inclusif et collaboratif.",data_science
france-travail-api,7460172,https://candidat.francetravail.fr/offres/recherche/detail/7460172,Data Scientist H/F,,83 - Sainte-Maxime,2026-01-06T09:38:09.000Z,CDI,,data scientist,"Notre client recherche un.e Data Scientist, qui participera à des projets innovants sur l'optimisation des flux de traitement des eaux usées, la modélisation avancée des opérations ainsi que l' analyse et synthétisation de données opérationnelles (rapports, documents techniques, logs industriels) grâce à l'IA générative. Vos principales missions :Intégré(e) Data & IA, vous contribuerez aux projets d'IA basées sur les problématiques de modélisation, prévision et optimisation des paramètres physico-chimiques issus des stations d'épurations. Ainsi que des sujets liés à l'IA générative. Vos missions incluront :",data_science
france-travail-api,7454277,https://candidat.francetravail.fr/offres/recherche/detail/7454277,Data scientist (H/F),,94 - Val-de-Marne,2026-01-06T07:33:45.000Z,CDI,,data scientist,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise FNAC DARTY PARTICIPATIONS ET SERVICES recherche actuellement des profils :
Contexte & Ambition
Fnac Darty accélère sa transformation digitale avec le plan stratégique Beyond Everyday pour devenir le leader européen du commerce utile et responsable. La Data et l'IA sont au cœur de cette révolution : leviers de performance, de personnalisation et de circularité.
Vous serez l'architecte de cette vision, en pilotant la Data & AI Factory, organisation centrale, agile et innovante, au service des métiers et du COMEX.
Vos Missions
Leadership & Management
Piloter une équipe de 50+ experts (product managers, data scientists, engineers, architectes.).
Adapter l'organisation en mode agile selon les priorités stratégiques.
Promouvoir une culture d'équipe positive et fédératrice.
Vision & Stratégie
Définir et incarner la vision Data & IA du Groupe en liant avec les plans de transformation du plan stratégique « Beyond Everyday »
Identifier la valeur métier des données pour transformer les domaines clés (commerce, logistique, services.).
Lancer des initiatives IA à fort impact : recommandation, prédiction, réparabilité, automatisation.
Définir et déployer une gouvernance de la donnée avec les parties prenantes business / opérationnel.
Représenter Fnac Darty dans l'écosystème Data & IA (conférences, partenariats).
Expertise Technique
Construire un socle data innovant et scalable.
Garantir la cohérence technologique avec la trajectoire SI.
Assurer une veille active : IA générative, agentique, cloud, MLOps et DataOps.
Pilotage Budgétaire
Gérer le budget Data & AI Factory.
Prioriser les projets selon leur valeur stratégique.
Profil recherché
Expérience confirmée en direction Data/IA dans un environnement complexe.
Expérience retail / e-commerce
Leadership reconnu, sens du produit et orientation business.
Maîtrise des environnements technologiques data (stockage, traitement, BI, IA, GenAI).
Excellente communication, capacité à dialoguer avec le COMEX et les équipes.
Pourquoi Fnac Darty ?
Une transformation digitale ambitieuse et des projets à fort impact.
Une vision claire : la data comme levier de performance et de responsabilité.
Une culture d'innovation, d'agilité et de collaboration.
Un rôle clé au cœur des enjeux de consommation durable et de services intelligents.",data_science
france-travail-api,7448946,https://candidat.francetravail.fr/offres/recherche/detail/7448946,Senior Data Scientist (F/H) - Audit Interne CIB (H/F),Natixis,75 - Paris 13e Arrondissement,2026-01-06T04:41:53.000Z,CDI,,data scientist,"Vous rejoignez l'équipe Chief Operating Office (COO) de l'Audit Interne de Natixis CIB en tant que Senior Data Scientist.

Au quotidien, vous avez pour missions de :

 * Définir la feuille de route des données du département, notamment en recueillant les besoins des différentes équipes, tant au siège qu'à l'international ;
 * Accompagner les équipes d'auditeurs sur les aspects liés aux données tout au long de leurs travaux et identifier des pistes d'amélioration en matière d'efficacité ;
 * Garantir le bon fonctionnement du dispositif d'accès aux données de l'audit (accès aux données, bases d'évaluation des risques, structuration des pistes d'audit, etc.) ;
 * Servir de point de contact pour toutes les questions relatives aux données en collaboration avec l'IT, les équipes internes et l'équipe Data de l'Inspection Groupe.

Vous travaillez dans un environnement international, au sein d'une communauté d'experts qui place l'excellence, l'impact et l'action collective au cœur de tout ce qu'elle entreprend. 

#TransformativeFinance

Ce poste est basé à Paris (13ème - site Odyssey) avec la possibilité de télétravailler. 

En tant que Top Employer, nous plaçons nos collaborateurs au centre de nos attentions. Des dispositifs de mobilité interne, développement de carrière et de formation vous permettent de grandir et de vous épanouir tout au long de votre parcours. 

Vous évoluez dans un environnement de travail hybride, inclusif et favorisant le collaboratif.

Vous avez également la possibilité de vous engager en faveur de la société et de causes qui vous tiennent à cœur via notre fondation d'entreprise. 

A propos du processus de recrutement

Vous serez contacté par l'un de nos recruteurs avant de rencontrer nos experts métier (manager, membre de l'équipe ou de la filière métier).
À propos de vous : si vous vous reconnaissez dans la description suivante, vous êtes fait pour travailler avec nous !
De formation supérieure de type master en ingénierie, vous disposez de 7 ans d'expérience minimum dans des fonctions liées à la gestion de données et à la data science. Vous avez une forte appétence pour l'intelligence artificielle.

Vous maîtrisez :
* L'analyse de données, avec la capacité à utiliser des outils d'analyse pour identifier des anomalies ;
* Les outils analytiques, avec une aptitude à adopter de nouveaux outils et à suivre des formations pertinentes ;
* La data science et la programmation. 

Vous avez un excellent relationnel, une très bonne capacité d'écoute, et vous êtes :
* Autonome dans la gestion de projets ;
* Reconnu pour votre capacité à prendre des initiatives et pour votre énergie ;
* Capable de travailler en équipe. 

Vous maîtrisez l'anglais avec un niveau B2.",data_science
france-travail-api,7415961,https://candidat.francetravail.fr/offres/recherche/detail/7415961,Data Scientist H/F,WINSEARCH - MONTPELLIER INDUSTRIE,83 - Sainte-Maxime,2026-01-05T14:39:32.000Z,CDI,Annuel de 30000.0 Euros à 35000.0 Euros,data scientist,"Notre client recherche un.e Data Scientist, qui participera à des projets innovants sur l'optimisation des flux de traitement des eaux usées, la modélisation avancée des opérations ainsi que l' analyse et synthétisation de données opérationnelles (rapports, documents techniques, logs industriels) grâce à l'IA générative.

 Vos principales missions :

Intégré(e) Data & IA, vous contribuerez aux projets d'IA basées sur les problématiques de modélisation, prévision et optimisation des paramètres physico-chimiques issus des stations d'épurations. Ainsi que des sujets liés à l'IA générative. 

Vos missions incluront :  

	- Collecte et nettoyage des données issues des capteurs, bases de données internes et historiques d'exploitation.
	- Exploration des tendances et identification des variables influentes.
	- Mise en place d'algorithmes de Machine Learning pour la prédiction des paramètres physico chimiques
	- Développement de modèles d'optimisation (programmation linéaire, heuristiques, simulation) afin de réduire les couts des réactifs.
	- Création de tableaux de bord interactifs pour visualiser les flux de données
	- Présentation des résultats aux équipes opérationnelles et propositions d'amélioration.
	- Veilles technologique et explorations des dernières approches et technique dans le secteur du Machine Learning
	- Participer à l'expérimentation et à la mise en place de modèles d'IA générative (ex : GPT, modèles de type diffusion, transformers) pour répondre aux besoins métiers (analyse de documents, génération de rapports automatisés, assistance à la rédaction technique, synthèse d'informations, etc.).
	- Participer à la mise en production de prototypes en collaboration avec les équipes IT et métiers, tout en assurant la qualité, la robustesse et la sécurisation des solutions.
	- Documenter les travaux réalisés et participer à la formation ou aux ateliers internes pour diffuser les bonnes pratiques autour des outils GenAI.

L'environnement de développement sera le cloud Azure avec la plateforme interne CoDAI.
		
	De formation type école d'ingénieur, Master en Data science ou Intelligence Artificielle, vous avez minimum 3 ans d'expérience sur un poste similaire.

Compétences techniques :

	- Maîtrise de Python et des bibliothèques associées (Pandas, NumPy, Scikit-learn, TensorFlow/PyTorch).
	- Connaissances en optimisation mathématique
	- Expérience avec des bases de données SQL et manipulation de données massives. API rest etc...
	- Compétences en visualisation de données (Matplotlib, Seaborn, Power BI, Tableau).
	- Outils de traitement de langage naturel
	- Bonne compréhension des pratiques DevOps, de l'utilisation de Git pour le contrôle de version et du déploiement continu.


Qualités et capacités :

	- Esprit analytique et rigueur scientifique.
	- Capacité à résoudre des problèmes complexes et à proposer des solutions innovantes.
	- Bonne communication et capacité à vulgariser des concepts techniques.
	- Autonomie et esprit d'initiative.

Avantages : 13ème mois, prime variable, régimes de frais de santé et de prévoyance, épargne salariale, actionnariat...",data_science
france-travail-api,7409659,https://candidat.francetravail.fr/offres/recherche/detail/7409659,Data Scientist (m/f) (réf. E) (H/F),,Luxembourg,2026-01-05T07:00:37.000Z,CDI,,data scientist,"Statut : Employé de l'État Qui recrute ? Administration des contributions directes Missions L’Administration des Contributions Directes (ACD) recherche un Data Scientist pour renforcer son équipe Data Science and Analytics. Le candidat contribuera au développement de solutions data innovant/antes pour améliorer la détection des risques fiscaux, automatiser les processus internes et soutenir la prise de décision métier. Les missions varient en fonction des besoins de nos clients internes, par exemple: Participation à la mise en place de métriques et d’indicateurs en étroite collaboration avec le métier pour le suivi du risque; Recherche, compréhension, acquisition, agrégation et valorisation de données aussi bien de sources internes qu’externes; Réponse aux demandes d’analyse, incluant la formulation d’insights, la production de rapports, et la recommandation d’actions; Développement de modèles de détection de non-conformité, d’anomalies, tendances et comportements à risque dans les données fiscales; Veille technologique sur les méthodes de détection et sur l’évolution de la non-conformité fiscale; Documentation des méthodologies et respect des exigences réglementaires. Profil Compétences techniques Expérience solide en modélisation mathématique et méthodes de machine learning supervisé et non supervisé en Python, appliquée à des contextes métiers (régulés) : détection de fraude, scoring de risque, classification de comportements etc; Connaissances en intelligence artificielle, incluant des notions d’IA générative et leur application raisonnée à des cas d’usage métiers (synthèse de données, génération de texte ou code, etc.); Expérience en visualisation de données et création d’interfaces utilisateurs interactives, avec des outils comme Qlik Sense, Superset ou Dataiku; Expérience en gestion et intégration des données : manipulation de bases de données, conception de pipelines (ETL) et automatisation des traitements avec des outils tels que Denodo, Airflow, dbt, etc; Expérience en déploiement, suivi et industrialisation de produits data : versioning (Git), conteneurisation (Docker), déploiement dans des environnements Linux, suivi et mise en production de modèles (MLFlow ou équivalent). Compétences comportementales Rigueur et esprit analytique : capacité à structurer une démarche d’analyse de manier/ière méthodique et à produire des résultats fiables dans un cadre réglementé; Sens des responsabilités : conscience des enjeux liés à la qualité des données et à la fiabilité des modèles dans un contexte fiscal et institutionnel; Autonomie et proactivité : capable de gérer une activité de bout en bout, tout en identifiant de manier/ière autonome les points de blocage ou d’amélioration; Capacité à vulgariser des sujets complexes : aptitude à expliquer des concepts techniques à des interlocuteurs non spécialistes (juristes, fiscalistes, opérationnels, etc.); Esprit de collaboration : goût pour le travail en équipe multidisciplinaire (data, métier, IT, juridique), avec un bon relationnel et une communication claire; Adaptabilité et curiosité : capable d’évoluer dans un environnement en transformation (numérisation, évolution réglementaire, montée en compétence des outils); Discrétion professionnelle et éthique : respect des règles de confidentialité et des principes de bonne gestion des données sensibles. Atouts Expérience dans le secteur de la fiscalité directe ou dans un domaine réglementé (finance, assurance, etc.); Connaissance des méthodologies agiles; Compréhension de la programmation orientée objet et capacité à structurer des projets data de manier/ière modulaire et maintenable. Conditions d’admission Le poste peut être brigué sous le statut de l'employé de l'État. Obtenez plus de détails sur les conditions d'admission pour devenir employé de l'État. Diplômes Vous êtes titulaire d’un grade ou diplôme délivré par un établissement d’enseignement supérieur reconnu par l’État du siège de l’établissement et sanctionnant l’accomplisse",data_science
france-travail-api,7395020,https://candidat.francetravail.fr/offres/recherche/detail/7395020,Data Scientist (H/F),KLANIK,69 - Lyon 3e Arrondissement,2026-01-03T14:32:27.000Z,CDI,,data scientist,"KLANIK est une société de conseil en Ingénierie IT qui accompagne ses clients dans leurs projets digitaux et technologiques.
Le groupe KLANIK compte désormais plus de 750 talents, évoluant dans 16 agences en Europe, Amérique du Nord, Afrique et Moyen-Orient. Des experts engagés, atypiques et passionnés, impliqués dans des projets stratégiques grâce à leur haut niveau de compétences en Software, DevOps, Cloud, Agilité, Cybersécurité, Big Data & IA.
En parallèle de leurs métiers, les collaborateurs du groupe KLANIK sont accompagnés au quotidien dans leur développement personnel et professionnel, via différentes initiatives engageantes et innovantes :
KONSCIOUS : communauté interne engagée dans les enjeux écologiques, sociaux et environnementaux
KAMPUS : institut de formation technique certifié
KORNER : incubateur de start-ups technologiques
KLANIK ESPORT : club professionnel e-sport ouvert aux collaborateurs
Le poste : 

Contexte :
Rejoignez une équipe engagée dans l'amélioration continue des chaînes communicantes et la valorisation des données pour optimiser leur exploitation. Vous interviendrez sur des sujets à fort impact, mêlant performance, supervision et innovation.
Vos missions principales :
- Analyser le fonctionnement des chaînes communicantes 
- Modéliser leur comportement nominal
- Développer des outils de supervision en temps réel et de détection automatique d'anomalies
- Encadrer des Data Scientists juniors et participer aux revues de code
- Contribuer aux orientations techniques du projet
Activités complémentaires :
- Industrialiser les prototypes dans les outils de supervision
- Assurer une veille technologique sur les outils et méthodes
- Partager vos connaissances et former vos pairs
- Participer à la conception de solutions sécurisées pour le traitement de volumes de données

Profil recherché : 

Compétences techniques : 
- Python 3 (impératif) : maîtrise des librairies Pandas, Polars, scikit-learn'
- Modélisation prédictive & détection d'anomalies : anticipation des risques et optimisation des performances
- Big Data : PySpark, gestion de pipelines de données à grande échelle
- Bases de données : SQL / PostgreSQL, solutions de stockage optimisées
- Visualisation & restitution : Tableau Software, PowerBI
- Analyse de séries temporelles
- Analyse de graphes : GNN, théorie des graphes
- Outils de versioning & déploiement : GitLab
- Connaissances UX/UI et des bases de l'agilité
Soft skills & posture :
- Capacité à proposer des solutions scalables, lisibles et sécurisées pour les équipes Data
- Esprit critique et sens de l'optimisation des ressources
- Capacité à vulgariser les approches techniques auprès de profils non techniques
- Autonomie, rigueur et esprit collaboratif",data_science
france-travail-api,7335308,https://candidat.francetravail.fr/offres/recherche/detail/7335308,Data scientist h/f (CDI),HC RESOURCES,69 - Meyzieu,2026-01-02T11:33:23.000Z,CDI,,data scientist,"Notre client est un acteur majeur de la Supply Chain, reconnu pour son expertise dans la gestion des flux logistiques nationaux et internationaux. Depuis plusieurs décennies, il accompagne ses clients dans leurs enjeux stratégiques en proposant des solutions sur mesure couvrant l'ensemble de la chaîne logistique : transport, douane, entreposage, distribution et solutions digitales.
Présent à l'international avec un réseau solide et des partenariats dans de nombreux pays, le groupe garantit fiabilité, réactivité et performance. Cette dimension mondiale lui permet de répondre aux besoins des entreprises de toutes tailles, dans des secteurs variés tels que l'industrie, le retail, l'e-commerce ou la santé.
Le groupe connaît une croissance soutenue, notamment grâce à des acquisitions stratégiques et à une politique d'innovation ambitieuse. Son objectif : devenir un leader incontournable de la Supply Chain intégrée, en combinant expertise humaine et solutions technologiques avancées.
Dans le cadre d'un renforcement, nous recrutons un DATA SCIENTIST H/F, avec une expérience probante sur Qlik Sense et sur un ETL .
En reportant directement au Chief Data Officer, vous intégrez l'équipe Data de la direction groupe, composée de profils pluridisciplinaires (Data Engineer, Data Analyst et Data Stewart). Vous avez la responsabilité de la conception, la réalisation, le déploiement et la maintenance des indicateurs (descriptifs et prédictifs), ainsi que l'actualisation des analyses et des tableaux de bord de pilotage groupe.
&nbsp;
Dans un premier temps, votre spectre d'intervention concerne principalement la couche BI et Datawarehouse. Vos principales missions sont les suivantes :
Apporter un appui analytique à la conduite d'exploration et à l'analyse complexe de données métiers permettant de fournir des indicateurs concrets.
À partir des exigences métiers, identifier les données les plus intéressantes.
Dégager et construire les logiques de génération d'indicateurs pour les métiers.
Automatiser la récupération des données clés, les transformer et les stocker de manière sécurisée.
Concevoir les tableaux de bord nécessaires à la restitution des différents indicateurs sous une vision historisée ou instantanée.
Participer à la conception et réalisation des systèmes d'analyse et de calcul à visée prédictive de l'entreprise.
Possibilité d'intervenir sur la couche Data engineering.
Cette description prend en compte les principales responsabilités.Profil recherché
Formation : Issu(e) d'une formation supérieure en informatique, ou en Data de type Licence, Master ou équivalent.
Expérience : Vous disposez d'une expérience significative en entreprise ou en ESN, sur QlikSense. Vous maitrisez également un ETL. 
Un anglais écrit est indispensable, l'oral est un atout.   
Qualités requises : Vous êtes rigoureux(se), organisé(e) et pédagogue. Reconnu(e) pour votre sens de la communication, vous savez transmettre et partager vos connaissances. Faisant preuve d'excellentes qualités humaines et relationnelles, vous êtes enthousiaste et pragmatique. Votre ténacité et votre intégrité feront la différence. Vous saurez vous investir pleinement dans votre mission avec implication, au sein d'une société à taille humaine. Curieux(se), vous avez à coeur de comprendre les métiers et le business, pour mieux identifier le rôle des données sur lesquelles vous travaillez.",data_science
france-travail-api,7315023,https://candidat.francetravail.fr/offres/recherche/detail/7315023,Data scientist (H/F),,86 - Poitiers,2026-01-01T09:37:24.000Z,CDI,,data scientist,"Description du poste :
Je recrute !
Située à Poitiers, une entreprise du secteur automobile lance une équipe Data en pleine création, au cœur de sa stratégie d'innovation, elle recrute un Lead Data Scientist F/H. Rattaché(e) au Directeur Data & Innovation, vous serez responsable de la conception, du déploiement et de l'industrialisation des modèles d'intelligence artificielle, tout en structurant le pôle Data Science.
Développement & industrialisation de modèles IA
- Piloter la création de modèles Machine Learning pour répondre à des problématiques métiers : prévision des ventes, segmentation client, optimisation des stocks, etc.
- Assurer l'industrialisation des modèles en collaboration avec les équipes Data Engineering, selon les standards MLOps : automatisation, monitoring, scalabilité.
Structuration du pôle Data Science
- Définir la vision stratégique et les standards méthodologiques du pôle.
- Encadrer et inspirer une équipe de Data Scientists, en favorisant leur montée en compétences et leur autonomie.
- Garantir la réussite opérationnelle des cas d'usage à forte valeur ajoutée.
Collaboration interdisciplinaire
- Travailler en synergie avec les pôles Data Engineering, Data Analytics et Data Quality.
- Collaborer avec les équipes métiers pour identifier les opportunités d'IA et intégrer les modèles dans leurs processus.
- Assurer une veille technologique active et proposer des solutions innovantes adaptées aux enjeux stratégiques.
- Diplôme Bac+5 en informatique, data ou équivalent.
- Expérience confirmée en architecture data, gestion de projets techniques et management d'équipe.
- Maîtrise de Talend, Snowflake, Python, SQL ; une expérience en ML Engineering est appréciée.
- Leadership naturel, esprit entrepreneurial, goût du challenge.
Ce que l'entreprise vous offre
?
- Un poste stratégique dans une équipe en création.
- Un environnement industriel stimulant, tourné vers l'innovation.
- Des projets IA concrets à fort impact métier.
- Une flexibilité de télétravail, avec présence ponctuelle à Poitiers selon votre localisation.
Dans le cadre de sa politique diversité, Manpower étudie, à compétences égales, toutes candidatures dont celles de personnes en situation de handicap",data_science
france-travail-api,7312762,https://candidat.francetravail.fr/offres/recherche/detail/7312762,Data scientist (H/F),,92 - Hauts-de-Seine,2026-01-01T08:46:27.000Z,CDI,,data scientist,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise Wavestone recherche actuellement des profils :
Description de l'entreprise
Rejoignez un cabinet de conseil international qui accompagne les grandes transformations stratégiques.
Nous sommes Wavestone : des expert·es passionné·es et orienté·es solutions, qui placent l'humain au cœur de la performance et de la croissance. Ambitieux·ses et en pleine expansion, nous développons sans cesse notre portefeuille de clients et de projets, avec une portée internationale et une réelle volonté de générer un impact positif.
Êtes-vous un vrai team player, porté par des valeurs fortes ? Êtes-vous curieux·se et déterminé·e, avec l'envie d'apprendre chaque jour ? Êtes-vous du genre à relever les défis sans hésiter ? Alors vous êtes au bon endroit. Rejoignez Wavestone et exprimez votre potentiel dans un environnement stimulant et collaboratif, où l'on transforme les défis d'aujourd'hui en opportunités de demain.
Description du poste
Rejoindre la Business Unit AI (Artificial Intelligence), c'est intégrer une équipe de près de 200 consultant·e·s passionné·e·s qui accompagnent les grandes organisations dans la transformation de leurs modèles par la donnée et l'intelligence artificielle .
Nous intervenons de bout en bout , de la détection de cas d'usage IA à fort impact métier à la conception de plateformes technologiques de pointe, jusqu'à la définition de modèles de gouvernance responsables et scalables.
Notre force : une approche qui combine excellence technologique , compréhension fine des enjeux métiers et maîtrise des exigences réglementaires .
Nous opérons auprès de clients grands comptes, en France et à l'international, en synergie avec les autres expertises du cabinet pour maximiser l'impact de nos interventions.
Nos missions IA & Data s'articulent autour de 3 grands enjeux :***Optimiser et transformer les processus métier avec l'IA : automatiser les tâches à faible valeur, réinventer des parcours clients, déployer des copilotes pour booster la productivité des équipes (ex : agents IA pour la relation client, optimisation des opérations industrielles).
* Concevoir et industrialiser des plateformes Data & IA robustes : structurer des approches Data Mesh, des Factories IA, et des architectures sécurisées pour déployer à grande échelle des modèles et agents (ex : MLOps/LLMOps, IA frugale, cybersécurité).
* Définir une stratégie et une gouvernance IA de confiance : clarifier la vision, les roadmaps et le modèle opérationnel (incl. FinOps), tout en intégrant éthique, souveraineté et conformité, en activant nos meilleurs partenariats technologiques (Microsoft, Google, Mistral.).
Tout en s'appuyant sur nos expertises transverses : product ownership, data science, architecture, cybersécurité et change management pour sécuriser et accélérer la transformation.
Des missions concrètes, variées et à fort impact
Quelques exemples de missions récentes :***Finance : Aide au choix de plateformes Data & IA pour y accélérer des cas d'usages métiers à fort impact.
* Transport & Logistique : Conception d'un assistant client et agent basé sur GPT-4 pour fluidifier les interactions et renforcer la conformité des données.
* Pharma : Déploiement d'un programme GenAI pour transformer les processus réglementaires pharmaceutiques.
* Automobile & Industrie : Création d'une architecture multi-agents et industrialisation d'usages GenAI pour accélérer l'innovation à grande échelle.
* Énergie : Évaluation et expérimentation de solutions Mistral via des cas d'usage concrets pour soutenir la stratégie IA.
* Grande consommation & Retail : Déploiement de M365 Copilot sur 10000 utilisateurs et définition de la gouvernance des solutions low-code/no-code.
* Secteur public : Développement d'un module",data_science
france-travail-api,7264130,https://candidat.francetravail.fr/offres/recherche/detail/7264130,Social researcher/Data Scientist (m/f) (réf. E) (réf. F) (réf. M) (H/F),,Luxembourg,2025-12-31T07:00:36.000Z,CDI,,data scientist,"Statut : Employé, Fonctionnaire Qui recrute ? Ministère de l'Éducation nationale, de l'Enfance et de la dynamiquesse – Service de Coordination de la Recherche et de l’Innovation pédagogiques et technologiques - SCRIPT We are seeking an enthusiastic and dynamic social researcher/data scientist to join our team. You will be responsible for obtaining, analyzing, and cleaning educational data, extracting valuable insights, and contributing to studies of local and international stakeholders such as other ministries, Eurostat, or OECD. The ideal candidate should possess a solid understanding of research and statistical methods, programming skills, preferably R or Python, and familiarity with statistical tools and databases. This position offers an exciting opportunity to apply your expertise in the field of education and to face meaningful challenges in a dynamic, collaborative, multicultural and multilingual environment. Missions Conceive, implement, and contribute to national and international educational studies and questionnaires; Participate in the design and execution of specific studies related to the evaluation of the school system; Manage data acquisition, loading, cleaning, and analysis for relevant educational datasets; Automate data processing preferably using R and Python for streamlined workflows. Profil Compétences techniques Strong proficiency in statistical analysis and an understanding of statistical methodologies; Excellent communication skills and the ability to convey complex technical concepts to non-technical stakeholders. Compétences comportementales Strong problem-solving skills and the ability to approach challenges with a systematic and analytical mindset; Demonstrated ability to work in a collaborative team environment and effectively manage multiple tasks with competing priorities. Atouts Previous experience in applying statistical methods to real-world business problems or research projects; Experience with programming languages such as R and Python, along with the ability to write efficient, clean, and well-documented code; Familiarity with SQL; Familiarity with both quantitative and qualitative research methods; Experience with data visualization tools, such as Tableau, Power BI, or matplotlib, to create compelling and insightful visualizations. Conditions d’admission Le poste peut être brigué sous le statut du fonctionnaire de l’État ou de l’employé de l’État. Il est ouvert au changement d'administration des fonctionnaires. Obtenez plus de détails sur les conditions d'admission : Pour devenir fonctionnaire de l'État Pour changer d'administration en tant que fonctionnaire Pour devenir employé de l'État. Diplômes Vous êtes titulaire d’un grade ou diplôme délivré par un établissement d’enseignement supérieur reconnu par l’État du siège de l’établissement et sanctionnant l’accomplissement avec succès d’un master in a field with strong mathematical or statistical background (STEM, econometrics, psychology, sociology, epidemiology, etc.) ou de son équivalent. Le grade ou diplôme requis doit correspondre au moins au niveau 7 tel que défini par le Cadre luxembourgeois des qualifications. Expérience Vous avez une expérience d'au moins 3 ans dans le domaine. Langues Applicable à l'employé et au fonctionnaire (hors changement d'administration) : Vous répondez aux exigences de connaissances des 3 langues administratives pour le groupe A1.  Vous êtes ressortissant d’un État membre de l’Union européenne.",data_science
france-travail-api,7227990,https://candidat.francetravail.fr/offres/recherche/detail/7227990,Data scientist (H/F),,75 - Paris 9e Arrondissement,2025-12-30T10:35:24.000Z,CDI,Annuel de 50000.0 Euros à 55000.0 Euros,data scientist,"Description du poste :
Vos missions principales :* Identifier et consolider les besoins en traitement automatique du langage avec les équipes de recherche et de pilotage.
* Développer, valider et maintenir des bibliothèques logicielles scientifiques en Python.
* Concevoir et déployer des modèles de machine learning et deep learning pour le pré-traitement et la structuration des données textuelles.
* Participer au développement et à l'adaptation de modèles de langage (LLM) pour des cas d'usage cliniques.
* Rédiger la documentation technique et utilisateur.
* Contribuer à des collaborations académiques et à la rédaction d'articles scientifiques.
Missions ponctuelles :
* Assurer un support utilisateur et former les équipes au NLP.
* Accompagner les projets de recherche utilisant les données textuelles.
* Promouvoir les outils et bonnes pratiques de l'équipe Data Science auprès des équipes cliniques.
* Participer aux Data Challenges et initiatives d'innovation.
1J/S de télétravail.
Projet stimulant.
Description du profil :***Diplôme d'ingénieur ou équivalent (Bac+5 minimum/ Master 2) en data science.
* Quelques années d'expérience démontrant une bonne maîtrise de Python, des bonnes pratiques de revue de code et de l'intégration continue.
Compétences techniques recherchées :
* Expertise en NLP et en modèles de langage (LLM).
* Compétences solides en statistiques.
* Maîtrise de SQL et de l'analyse de bases de données.
* Expérience en machine learning et deep learning (HuggingFace, PyTorch.).
* Connaissance du calcul distribué et du data management.
* Très bonne maîtrise de Python.
* Compétences en déploiement de modèles IA.
* Maîtrise de Linux et Git.",data_science
